@relation circle

@attribute aa numeric
@attribute bb numeric
@attribute classe {TRUE,FALSE}

@data
0.295891,0.657947,FALSE
0.298061,0.423316,TRUE
0.223993,0.731912,FALSE
0.210043,0.614959,TRUE
0.453348,0.963635,FALSE
0.328683,0.458739,TRUE
0.999665,0.730314,FALSE
0.214938,0.534644,TRUE
0.743249,0.238395,FALSE
0.278043,0.609802,TRUE
0.326205,0.809784,FALSE
0.070553,0.563329,TRUE
0.689062,0.714961,FALSE
0.288083,0.613755,TRUE
0.958113,0.489733,FALSE
0.239841,0.594026,TRUE
0.325065,0.135756,FALSE
0.165373,0.500407,TRUE
0.236228,0.832206,FALSE
0.219882,0.467798,TRUE
0.236095,0.871467,FALSE
0.326597,0.433947,TRUE
0.703198,0.859733,FALSE
0.342763,0.46311,TRUE
0.712067,0.972163,FALSE
0.32991,0.509018,TRUE
0.472022,0.450815,FALSE
0.164349,0.528824,TRUE
0.170389,0.918491,FALSE
0.126669,0.52986,TRUE
0.060503,0.792869,FALSE
0.127245,0.516577,TRUE
0.811169,0.31655,FALSE
0.109066,0.488371,TRUE
0.607738,0.583145,FALSE
0.09092,0.592308,TRUE
0.452416,0.258413,FALSE
0.23719,0.514473,TRUE
0.970301,0.838255,FALSE
0.102124,0.58004,TRUE
0.612703,0.206289,FALSE
0.30993,0.442834,TRUE
0.800441,0.064704,FALSE
0.346801,0.496953,TRUE
0.825068,0.352895,FALSE
0.345991,0.476268,TRUE
0.631012,0.492676,FALSE
0.317604,0.588738,TRUE
0.040755,0.22914,FALSE
0.316465,0.562996,TRUE
0.508132,0.277804,FALSE
0.097203,0.492139,TRUE
0.769993,0.182672,FALSE
0.329138,0.474974,TRUE
0.156897,0.701901,FALSE
0.298079,0.572829,TRUE
0.504671,0.255054,FALSE
0.298803,0.432918,TRUE
0.660085,0.674417,FALSE
0.265202,0.565782,TRUE
0.757148,0.528603,FALSE
0.096908,0.591359,TRUE
0.221531,0.822333,FALSE
0.300638,0.585605,TRUE
0.861205,0.375852,FALSE
0.056817,0.500607,TRUE
0.822515,0.299105,FALSE
0.325738,0.526489,TRUE
0.668598,0.941397,FALSE
0.061706,0.554335,TRUE
0.621396,0.510024,FALSE
0.260036,0.418565,TRUE
0.609024,0.319199,FALSE
0.18299,0.424366,TRUE
0.975399,0.709524,FALSE
0.144161,0.460407,TRUE
0.029731,0.518141,FALSE
0.331831,0.487611,TRUE
0.174241,0.76114,FALSE
0.297124,0.510404,TRUE
0.421453,0.054996,FALSE
0.113346,0.561848,TRUE
0.66293,0.638341,FALSE
0.077489,0.451457,TRUE
0.64499,0.146986,FALSE
0.191082,0.559866,TRUE
0.294874,0.170609,FALSE
0.065018,0.560884,TRUE
0.484563,0.226402,FALSE
0.341299,0.503232,TRUE
0.807465,0.305341,FALSE
0.284947,0.438312,TRUE
0.452865,0.169928,FALSE
0.147197,0.506022,TRUE
0.87496,0.036133,FALSE
0.233446,0.561621,TRUE
0.450024,0.5909,FALSE
0.263905,0.42685,TRUE
0.507059,0.382102,FALSE
0.150799,0.527136,TRUE
0.104758,0.117687,FALSE
0.106261,0.578011,TRUE
0.176744,0.229577,FALSE
0.169071,0.561866,TRUE
0.771867,0.940809,FALSE
0.146801,0.594673,TRUE
0.306522,0.860282,FALSE
0.294787,0.547418,TRUE
0.774454,0.400724,FALSE
0.12033,0.518882,TRUE
0.88985,0.080556,FALSE
0.237622,0.483798,TRUE
0.649571,0.854218,FALSE
0.191723,0.532221,TRUE
0.886933,0.897257,FALSE
0.18671,0.45767,TRUE
0.241685,0.966717,FALSE
0.32849,0.559888,TRUE
0.044728,0.406109,FALSE
0.26622,0.442188,TRUE
0.321731,0.135699,FALSE
0.222336,0.522196,TRUE
0.537722,0.180279,FALSE
0.326071,0.568541,TRUE
0.055872,0.68311,FALSE
0.303984,0.602734,TRUE
0.777012,0.925541,FALSE
0.16957,0.494751,TRUE
0.530176,0.062047,FALSE
0.133094,0.514811,TRUE
0.991038,0.494534,FALSE
0.205858,0.54354,TRUE
0.101794,0.975965,FALSE
0.1866,0.367694,TRUE
0.482571,0.297918,FALSE
0.144945,0.549015,TRUE
0.676635,0.168883,FALSE
0.103249,0.43414,TRUE
0.526748,0.790972,FALSE
0.204639,0.458975,TRUE
0.25855,0.142219,FALSE
0.28231,0.597709,TRUE
0.561706,0.368727,FALSE
0.138777,0.62562,TRUE
0.920015,0.270207,FALSE
0.186551,0.457402,TRUE
0.297061,0.057888,FALSE
0.16788,0.524833,TRUE
0.012766,0.614201,FALSE
0.192335,0.480651,TRUE
0.033702,0.968649,FALSE
0.080942,0.581226,TRUE
0.12112,0.084431,FALSE
0.227668,0.562634,TRUE
0.725932,0.521208,FALSE
0.105847,0.589068,TRUE
0.985222,0.242326,FALSE
0.088357,0.43883,TRUE
0.534004,0.519287,FALSE
0.344567,0.469771,TRUE
0.996647,0.252147,FALSE
0.291103,0.593487,TRUE
0.345841,0.0906,FALSE
0.310864,0.470558,TRUE
0.062218,0.297565,FALSE
0.134452,0.575175,TRUE
0.052894,0.13354,FALSE
0.062661,0.486517,TRUE
0.431368,0.622819,FALSE
0.257054,0.399681,TRUE
0.490863,0.491809,FALSE
0.278883,0.607025,TRUE
0.535296,0.295275,FALSE
0.117083,0.506727,TRUE
0.657732,0.23932,FALSE
0.150138,0.600314,TRUE
0.207838,0.194011,FALSE
0.159922,0.628869,TRUE
0.69464,0.84707,FALSE
0.103213,0.557406,TRUE
0.711432,0.227663,FALSE
0.055329,0.530993,TRUE
0.943706,0.860452,FALSE
0.303249,0.437408,TRUE
0.573341,0.535216,FALSE
0.164432,0.456954,TRUE
0.852291,0.710473,FALSE
0.051657,0.489112,TRUE
0.31115,0.795466,FALSE
0.080486,0.425406,TRUE
0.147334,0.959528,FALSE
0.180465,0.570129,TRUE
0.73173,0.243805,FALSE
0.16696,0.541675,TRUE
0.214589,0.720924,FALSE
0.228706,0.373383,TRUE
0.254973,0.733249,FALSE
0.175742,0.457985,TRUE
0.679857,0.897099,FALSE
0.124602,0.567409,TRUE
0.973048,0.824991,FALSE
0.173225,0.622613,TRUE
0.710151,0.876005,FALSE
0.319813,0.489519,TRUE
0.830523,0.419465,FALSE
0.240715,0.533152,TRUE
0.247943,0.966274,FALSE
0.267152,0.599361,TRUE
0.39854,0.186096,FALSE
0.203873,0.578373,TRUE
0.002595,0.735541,FALSE
0.243412,0.439673,TRUE
0.61742,0.459607,FALSE
0.248117,0.407421,TRUE
0.139052,0.087184,FALSE
0.25932,0.366808,TRUE
0.797793,0.413396,FALSE
0.181482,0.390631,TRUE
0.255559,0.846955,FALSE
0.23351,0.496122,TRUE
0.641578,0.188544,FALSE
0.300453,0.55282,TRUE
0.1662,0.919924,FALSE
0.074138,0.574223,TRUE
0.070029,0.355139,FALSE
0.214457,0.472702,TRUE
0.66011,0.292927,FALSE
0.258879,0.387166,TRUE
0.762223,0.997015,FALSE
0.222506,0.377095,TRUE
0.179988,0.916777,FALSE
0.145644,0.611896,TRUE
0.259729,0.352993,FALSE
0.136027,0.425421,TRUE
0.326963,0.24287,FALSE
0.294014,0.531201,TRUE
0.331928,0.288102,FALSE
0.257271,0.397456,TRUE
0.21229,0.832572,FALSE
0.15109,0.500386,TRUE
0.554588,0.654507,FALSE
0.062218,0.489704,TRUE
0.154508,0.986416,FALSE
0.322584,0.453357,TRUE
0.073788,0.163455,FALSE
0.300605,0.488113,TRUE
0.844944,0.467054,FALSE
0.244668,0.433679,TRUE
0.826473,0.846217,FALSE
0.197118,0.412018,TRUE
0.257359,0.08438,FALSE
0.101865,0.491638,TRUE
0.129502,0.973603,FALSE
0.275114,0.547172,TRUE
0.515242,0.004596,FALSE
0.344439,0.531159,TRUE
0.523661,0.721869,FALSE
0.121627,0.421306,TRUE
0.573024,0.661987,FALSE
0.328201,0.462782,TRUE
0.691913,0.280714,FALSE
0.347454,0.477509,TRUE
0.674266,0.552496,FALSE
0.062707,0.460941,TRUE
0.892218,0.21856,FALSE
0.145386,0.507859,TRUE
0.620913,0.690761,FALSE
0.309199,0.53934,TRUE
0.292761,0.083102,FALSE
0.19094,0.553515,TRUE
0.612124,0.585916,FALSE
0.339874,0.466294,TRUE
0.799682,0.212903,FALSE
0.140267,0.531308,TRUE
0.746831,0.521416,FALSE
0.076007,0.578095,TRUE
0.586956,0.098151,FALSE
0.296837,0.385894,TRUE
0.370332,0.474653,FALSE
0.267576,0.479742,TRUE
0.069886,0.073209,FALSE
0.093207,0.396726,TRUE
0.932098,0.232002,FALSE
0.195472,0.566169,TRUE
0.409899,0.698234,FALSE
0.263374,0.375394,TRUE
0.568317,0.9332,FALSE
0.07768,0.470331,TRUE
0.631425,0.867435,FALSE
0.29484,0.568639,TRUE
0.5758,0.381009,FALSE
0.116734,0.583243,TRUE
0.47506,0.640217,FALSE
0.30167,0.422358,TRUE
0.389886,0.803344,FALSE
0.097068,0.499855,TRUE
0.922458,0.281553,FALSE
0.24481,0.411301,TRUE
0.780836,0.343934,FALSE
0.276917,0.379968,TRUE
0.121898,0.018042,FALSE
0.159336,0.455078,TRUE
0.368494,0.237742,FALSE
0.329492,0.453887,TRUE
0.238007,0.105946,FALSE
0.13836,0.391247,TRUE
0.495799,0.016528,FALSE
0.153703,0.514801,TRUE
0.358797,0.119732,FALSE
0.178272,0.516359,TRUE
0.444672,0.707225,FALSE
0.233828,0.480696,TRUE
0.899669,0.269385,FALSE
0.192907,0.614384,TRUE
0.47868,0.586068,FALSE
0.250575,0.549951,TRUE
0.45914,0.781219,FALSE
0.0569,0.456594,TRUE
0.908158,0.561666,FALSE
0.088786,0.599059,TRUE
0.269798,0.991422,FALSE
0.311563,0.520621,TRUE
0.838857,0.894266,FALSE
0.261321,0.423202,TRUE
0.298787,0.014443,FALSE
0.275124,0.585122,TRUE
0.952,0.690365,FALSE
0.204857,0.429709,TRUE
0.259968,0.997116,FALSE
0.224772,0.43125,TRUE
0.017008,0.378632,FALSE
0.105365,0.606874,TRUE
0.63438,0.250132,FALSE
0.193081,0.498912,TRUE
0.556255,0.291424,FALSE
0.128852,0.494587,TRUE
0.673444,0.214898,FALSE
0.294287,0.546326,TRUE
0.429438,0.639661,FALSE
0.276194,0.585987,TRUE
0.372892,0.190105,FALSE
0.172846,0.637066,TRUE
0.617104,0.860682,FALSE
0.197409,0.369744,TRUE
0.354521,0.575614,FALSE
0.057401,0.456062,TRUE
0.872739,0.799865,FALSE
0.147024,0.366811,TRUE
0.289147,0.869699,FALSE
0.117671,0.519806,TRUE
0.550426,0.395705,FALSE
0.082931,0.449377,TRUE
0.844692,0.949495,FALSE
0.319926,0.519626,TRUE
0.313501,0.160069,FALSE
0.055201,0.462383,TRUE
0.103926,0.953212,FALSE
0.101096,0.432674,TRUE
0.15773,0.239205,FALSE
0.182826,0.553762,TRUE
0.21889,0.224413,FALSE
0.334292,0.563993,TRUE
0.962805,0.605495,FALSE
0.121119,0.479961,TRUE
0.799536,0.815449,FALSE
0.348602,0.506786,TRUE
0.192931,0.736086,FALSE
0.289775,0.423815,TRUE
0.764233,0.5668,FALSE
0.216659,0.606236,TRUE
0.16588,0.8822,FALSE
0.293086,0.478665,TRUE
0.245985,0.269694,FALSE
0.076518,0.461221,TRUE
0.114512,0.22698,FALSE
0.096705,0.44564,TRUE
0.818969,0.21576,FALSE
0.28635,0.587984,TRUE
0.356693,0.497708,FALSE
0.075095,0.461799,TRUE
0.555327,0.588619,FALSE
0.067992,0.462693,TRUE
0.505495,0.829677,FALSE
0.33059,0.568239,TRUE
0.630283,0.314555,FALSE
0.253573,0.480111,TRUE
0.906597,0.762939,FALSE
0.096169,0.567638,TRUE
0.696336,0.621961,FALSE
0.206272,0.557363,TRUE
0.687676,0.301016,FALSE
0.058753,0.539972,TRUE
0.237453,0.181353,FALSE
0.175984,0.476578,TRUE
0.114608,0.274373,FALSE
0.30024,0.493196,TRUE
0.856139,0.975447,FALSE
0.313752,0.507004,TRUE
0.19118,0.08148,FALSE
0.11112,0.519811,TRUE
0.054347,0.959191,FALSE
0.293564,0.580318,TRUE
0.54457,0.696012,FALSE
0.348224,0.504007,TRUE
0.083126,0.132642,FALSE
0.078131,0.417889,TRUE
0.935016,0.516008,FALSE
0.20463,0.497927,TRUE
0.166938,0.218995,FALSE
0.06505,0.526212,TRUE
0.64675,0.756389,FALSE
0.087265,0.567637,TRUE
0.967859,0.681219,FALSE
0.306577,0.458498,TRUE
0.902733,0.799616,FALSE
0.138343,0.596596,TRUE
0.591863,0.481397,FALSE
0.234237,0.613047,TRUE
0.994802,0.256221,FALSE
0.084207,0.525725,TRUE
0.90154,0.716885,FALSE
0.15337,0.444127,TRUE
0.158166,0.841378,FALSE
0.102273,0.539895,TRUE
0.035103,0.628318,FALSE
0.317925,0.567168,TRUE
0.788338,0.884438,FALSE
0.068208,0.436362,TRUE
0.695798,0.67063,FALSE
0.075772,0.531708,TRUE
0.150104,0.010543,FALSE
0.333383,0.518973,TRUE
0.17447,0.708565,FALSE
0.07242,0.484877,TRUE
0.914011,0.440734,FALSE
0.240368,0.636976,TRUE
0.743701,0.76453,FALSE
0.323378,0.582381,TRUE
0.409349,0.596786,FALSE
0.177378,0.540342,TRUE
0.960719,0.978161,FALSE
0.05718,0.535097,TRUE
0.394422,0.416445,FALSE
0.126815,0.395304,TRUE
0.442035,0.458824,FALSE
0.082194,0.558437,TRUE
0.645683,0.620418,FALSE
0.088347,0.518983,TRUE
0.209151,0.816828,FALSE
0.187571,0.591918,TRUE
0.836589,0.585806,FALSE
0.133604,0.48144,TRUE
0.337702,0.014945,FALSE
0.280464,0.614226,TRUE
0.988734,0.252475,FALSE
0.221957,0.647133,TRUE
0.21883,0.246014,FALSE
0.252707,0.619611,TRUE
0.70275,0.167587,FALSE
0.151354,0.608292,TRUE
0.032483,0.185992,FALSE
0.234007,0.5794,TRUE
0.691051,0.09809,FALSE
0.108211,0.47329,TRUE
0.1979,0.321159,FALSE
0.092444,0.446685,TRUE
0.561235,0.75492,FALSE
0.091073,0.590985,TRUE
0.436827,0.835035,FALSE
0.272524,0.424988,TRUE
0.532984,0.986001,FALSE
0.167437,0.525029,TRUE
0.421126,0.946995,FALSE
0.235278,0.469859,TRUE
0.056372,0.420628,FALSE
0.253747,0.396926,TRUE
0.735138,0.691931,FALSE
0.113905,0.461103,TRUE
0.063063,0.248623,FALSE
0.117757,0.424377,TRUE
0.937403,0.926774,FALSE
0.196487,0.523925,TRUE
0.95766,0.190289,FALSE
0.144108,0.543627,TRUE
0.588638,0.338809,FALSE
0.345614,0.480707,TRUE
0.581046,0.865967,FALSE
0.105815,0.491344,TRUE
0.907547,0.381141,FALSE
0.299247,0.56007,TRUE
0.892107,0.180518,FALSE
0.297258,0.565047,TRUE
0.166938,0.743015,FALSE
0.164049,0.53729,TRUE
0.595983,0.889828,FALSE
0.324761,0.421595,TRUE
0.194695,0.311709,FALSE
0.151348,0.35907,TRUE
0.8446,0.124409,FALSE
0.252216,0.421009,TRUE
0.751395,0.143124,FALSE
0.211943,0.433276,TRUE
0.900165,0.211251,FALSE
0.243349,0.544909,TRUE
0.498887,0.930398,FALSE
0.172736,0.556953,TRUE
0.613789,0.096587,FALSE
0.185939,0.435648,TRUE
0.647997,0.7316,FALSE
0.073551,0.429626,TRUE
0.008115,0.293157,FALSE
0.057332,0.513927,TRUE
0.498884,0.108886,FALSE
0.154192,0.459962,TRUE
0.988353,0.805793,FALSE
0.323117,0.523128,TRUE
0.157563,0.770709,FALSE
0.298384,0.459042,TRUE
0.270587,0.838249,FALSE
0.098241,0.525632,TRUE
0.655376,0.023624,FALSE
0.282172,0.545322,TRUE
0.32151,0.131843,FALSE
0.107225,0.390287,TRUE
0.512052,0.443562,FALSE
0.140734,0.381513,TRUE
0.069209,0.687075,FALSE
0.34348,0.488685,TRUE
0.664905,0.765254,FALSE
0.287165,0.421835,TRUE
0.38051,0.331186,FALSE
0.058525,0.524577,TRUE
0.660037,0.244003,FALSE
0.130829,0.546988,TRUE
0.62296,0.577324,FALSE
0.303669,0.395362,TRUE
0.488363,0.731089,FALSE
0.317657,0.45126,TRUE
0.395498,0.467634,FALSE
0.111947,0.408325,TRUE
0.820456,0.614652,FALSE
0.160294,0.457344,TRUE
0.086861,0.93566,FALSE
0.250638,0.505528,TRUE
0.457899,0.947502,FALSE
0.315267,0.59169,TRUE
0.653359,0.745828,FALSE
0.197423,0.378248,TRUE
0.460978,0.046054,FALSE
0.14863,0.44112,TRUE
0.704959,0.701911,FALSE
0.061739,0.538396,TRUE
0.662698,0.30292,FALSE
0.222147,0.358708,TRUE
0.983713,0.951743,FALSE
0.06868,0.562323,TRUE
0.955352,0.738469,FALSE
0.051314,0.513849,TRUE
0.582112,0.358482,FALSE
0.282063,0.503022,TRUE
0.361883,0.759638,FALSE
0.346297,0.480066,TRUE
0.100865,0.057938,FALSE
0.129326,0.426115,TRUE
0.153685,0.824804,FALSE
0.211166,0.396664,TRUE
0.303043,0.960392,FALSE
0.063611,0.552111,TRUE
0.767963,0.867785,FALSE
0.334448,0.533266,TRUE
0.468558,0.027217,FALSE
0.183611,0.521055,TRUE
0.239253,0.784912,FALSE
0.141411,0.49634,TRUE
0.738377,0.621625,FALSE
0.277331,0.471127,TRUE
0.357404,0.39787,FALSE
0.126448,0.627495,TRUE
0.791869,0.79639,FALSE
0.057889,0.515428,TRUE
0.21618,0.732817,FALSE
0.195191,0.447485,TRUE
0.185879,0.050406,FALSE
0.343715,0.459166,TRUE
0.281771,0.88258,FALSE
0.185828,0.523073,TRUE
0.343991,0.420232,FALSE
0.092425,0.52063,TRUE
0.412954,0.909557,FALSE
0.197648,0.503769,TRUE
0.795067,0.871172,FALSE
0.193939,0.489881,TRUE
0.599917,0.293758,FALSE
0.144079,0.371052,TRUE
0.096115,0.213444,FALSE
0.152369,0.486688,TRUE
0.337991,0.243958,FALSE
0.072474,0.495562,TRUE
0.808741,0.32492,FALSE
0.121873,0.51139,TRUE
0.635675,0.872337,FALSE
0.217148,0.638405,TRUE
0.75481,0.46112,FALSE
0.164858,0.365551,TRUE
0.31389,0.054716,FALSE
0.082548,0.532041,TRUE
0.19672,0.257648,FALSE
0.091932,0.586394,TRUE
0.932862,0.475065,FALSE
0.061953,0.455034,TRUE
0.743498,0.598781,FALSE
0.191459,0.58375,TRUE
0.634435,0.360527,FALSE
0.195753,0.529395,TRUE
0.919245,0.765804,FALSE
0.313335,0.589021,TRUE
0.650057,0.185416,FALSE
0.239021,0.486283,TRUE
0.841933,0.046097,FALSE
0.137056,0.608883,TRUE
0.069648,0.788323,FALSE
0.332617,0.535599,TRUE
0.001175,0.224423,FALSE
0.202467,0.372836,TRUE
0.018117,0.023774,FALSE
0.092729,0.411844,TRUE
0.404284,0.509663,FALSE
0.18418,0.548735,TRUE
0.877156,0.427012,FALSE
0.296073,0.550102,TRUE
0.967973,0.026734,FALSE
0.072509,0.443865,TRUE
0.450605,0.38716,FALSE
0.132777,0.563873,TRUE
0.046793,0.629852,FALSE
0.081824,0.432374,TRUE
0.298033,0.672101,FALSE
0.34563,0.476387,TRUE
0.264996,0.25788,FALSE
0.256584,0.502743,TRUE
0.868323,0.244857,FALSE
0.124118,0.387383,TRUE
0.599995,0.769111,FALSE
0.147776,0.490569,TRUE
0.708643,0.969966,FALSE
0.282017,0.526396,TRUE
0.489952,0.202347,FALSE
0.323161,0.430686,TRUE
0.887757,0.222614,FALSE
0.30052,0.525536,TRUE
0.425979,0.315569,FALSE
0.335131,0.458645,TRUE
0.366605,0.807561,FALSE
0.080909,0.583223,TRUE
0.407733,0.00805,FALSE
0.225254,0.618843,TRUE
0.734743,0.938567,FALSE
0.167218,0.553635,TRUE
0.996777,0.660158,FALSE
0.114862,0.524757,TRUE
0.539622,0.987694,FALSE
0.177467,0.619969,TRUE
0.002614,0.120118,FALSE
0.278723,0.425975,TRUE
0.023925,0.908991,FALSE
0.155144,0.632985,TRUE
0.950673,0.555959,FALSE
0.201349,0.581607,TRUE
0.47932,0.807095,FALSE
0.281159,0.588242,TRUE
0.995467,0.167941,FALSE
0.160545,0.542787,TRUE
0.829249,0.660449,FALSE
0.086401,0.538644,TRUE
0.273172,0.22665,FALSE
0.304338,0.532091,TRUE
0.417164,0.832277,FALSE
0.274336,0.460068,TRUE
0.659255,0.691912,FALSE
0.128771,0.543429,TRUE
0.04994,0.518612,FALSE
0.242872,0.375085,TRUE
0.70948,0.848499,FALSE
0.149496,0.473882,TRUE
0.857282,0.619358,FALSE
0.140989,0.500659,TRUE
0.016913,0.21822,FALSE
0.19168,0.540641,TRUE
0.460721,0.181577,FALSE
0.252155,0.585433,TRUE
0.454659,0.727544,FALSE
0.325993,0.442661,TRUE
0.344884,0.187742,FALSE
0.177664,0.579284,TRUE
0.392169,0.115225,FALSE
0.315417,0.510818,TRUE
0.240786,0.266349,FALSE
0.322918,0.523447,TRUE
0.582533,0.059527,FALSE
0.299737,0.508804,TRUE
0.386746,0.195518,FALSE
0.287844,0.600504,TRUE
0.990982,0.62754,FALSE
0.293574,0.536134,TRUE
0.983496,0.557711,FALSE
0.209827,0.465999,TRUE
0.945815,0.706384,FALSE
0.336761,0.542439,TRUE
0.729219,0.32566,FALSE
0.12727,0.623452,TRUE
0.950925,0.619598,FALSE
0.312276,0.568656,TRUE
0.270185,0.957478,FALSE
0.279862,0.49824,TRUE
0.986595,0.247066,FALSE
0.097842,0.39631,TRUE
0.687627,0.781237,FALSE
0.186424,0.561479,TRUE
0.329563,0.60963,FALSE
0.099942,0.555614,TRUE
0.799381,0.31487,FALSE
0.165188,0.440058,TRUE
0.713399,0.803527,FALSE
0.052868,0.519117,TRUE
0.587649,0.953311,FALSE
0.301613,0.49289,TRUE
0.881018,0.351465,FALSE
0.098363,0.499907,TRUE
0.976083,0.025762,FALSE
0.115739,0.497066,TRUE
0.17521,0.198972,FALSE
0.089067,0.437318,TRUE
0.94907,0.102403,FALSE
0.232606,0.483091,TRUE
0.491221,0.179843,FALSE
0.177647,0.612021,TRUE
0.477989,0.492378,FALSE
0.247815,0.498768,TRUE
0.407785,0.24111,FALSE
0.245754,0.467618,TRUE
0.939232,0.766624,FALSE
0.268838,0.389116,TRUE
0.110449,0.718886,FALSE
0.071429,0.485676,TRUE
0.199769,0.204561,FALSE
0.297653,0.556716,TRUE
0.71373,0.936417,FALSE
0.235151,0.54291,TRUE
0.002616,0.222852,FALSE
0.156982,0.391998,TRUE
0.763659,0.232956,FALSE
0.287148,0.385296,TRUE
0.737885,0.337344,FALSE
0.281139,0.541306,TRUE
0.220059,0.991087,FALSE
0.259893,0.519577,TRUE
0.065192,0.331839,FALSE
0.316547,0.471555,TRUE
0.66794,0.682201,FALSE
0.172733,0.574932,TRUE
0.660442,0.175604,FALSE
0.270611,0.396083,TRUE
0.616447,0.94674,FALSE
0.12523,0.583891,TRUE
0.867069,0.245137,FALSE
0.260349,0.54838,TRUE
0.165613,0.709065,FALSE
0.123837,0.606272,TRUE
0.893604,0.691188,FALSE
0.145512,0.38237,TRUE
0.260793,0.159646,FALSE
0.251493,0.627226,TRUE
0.486606,0.069683,FALSE
0.288485,0.614687,TRUE
0.821976,0.580741,FALSE
0.110616,0.442,TRUE
0.361091,0.402053,FALSE
0.150321,0.561005,TRUE
0.138675,0.901068,FALSE
0.23893,0.551675,TRUE
0.66596,0.067949,FALSE
0.182986,0.596732,TRUE
0.677274,0.394198,FALSE
0.266812,0.420717,TRUE
0.004783,0.864257,FALSE
0.326606,0.429393,TRUE
0.413657,0.073058,FALSE
0.298053,0.416577,TRUE
0.43563,0.567265,FALSE
0.256075,0.562964,TRUE
0.907084,0.59409,FALSE
0.244231,0.424747,TRUE
0.858155,0.393808,FALSE
0.268068,0.41201,TRUE
0.612294,0.739907,FALSE
0.117898,0.580556,TRUE
0.428258,0.564218,FALSE
0.225047,0.622203,TRUE
0.185535,0.167872,FALSE
0.259724,0.528579,TRUE
0.944277,0.356337,FALSE
0.196015,0.468487,TRUE
0.492915,0.269924,FALSE
0.130409,0.448465,TRUE
0.48361,0.049791,FALSE
0.343573,0.456667,TRUE
0.663598,0.55501,FALSE
0.068364,0.542258,TRUE
0.314112,0.849723,FALSE
0.156619,0.472897,TRUE
0.549093,0.748977,FALSE
0.052211,0.507803,TRUE
0.197072,0.884735,FALSE
0.067177,0.485048,TRUE
0.048611,0.712427,FALSE
0.063096,0.525913,TRUE
0.931645,0.351285,FALSE
0.185486,0.614377,TRUE
0.449128,0.903356,FALSE
0.332728,0.476376,TRUE
0.884334,0.965022,FALSE
0.060858,0.502288,TRUE
0.186577,0.018814,FALSE
0.174324,0.415567,TRUE
0.720168,0.111972,FALSE
0.145155,0.536215,TRUE
0.815137,0.011284,FALSE
0.186254,0.591528,TRUE
0.375621,0.44863,FALSE
0.106496,0.547504,TRUE
0.911641,0.108109,FALSE
0.147246,0.378431,TRUE
0.742153,0.343385,FALSE
0.05007,0.502116,TRUE
0.151024,0.699801,FALSE
0.071163,0.491942,TRUE
0.217903,0.854446,FALSE
0.155371,0.508757,TRUE
0.696253,0.813839,FALSE
0.062477,0.47719,TRUE
0.438522,0.372287,FALSE
0.300766,0.477131,TRUE
0.632962,0.707689,FALSE
0.271958,0.605328,TRUE
