@relation gauss

@attribute aa numeric
@attribute bb numeric
@attribute classe {TRUE,FALSE}

@data
0.187726,0.9693,TRUE
-2.871884,-9.394846,FALSE
1.022023,0.4246,TRUE
0.841561,3.353919,FALSE
-0.591835,0.733436,TRUE
-0.048935,-6.186686,FALSE
-0.112201,0.738014,TRUE
6.690967,-3.216656,FALSE
-0.924953,0.169488,TRUE
4.269709,-5.686543,FALSE
0.753305,-2.052218,TRUE
6.528246,-2.938085,FALSE
-0.112609,-2.089811,TRUE
-5.086163,-3.551082,FALSE
-0.064091,2.991724,TRUE
5.130895,0.70264,FALSE
0.233275,0.59331,TRUE
1.811694,-2.384974,FALSE
-1.136583,1.052988,TRUE
3.669325,-0.072369,FALSE
0.85483,-0.787307,TRUE
4.320429,11.867048,FALSE
-0.57837,1.64566,TRUE
2.305953,8.221373,FALSE
0.496362,-0.203314,TRUE
-2.602202,2.805353,FALSE
-0.760058,-1.538439,TRUE
3.280923,4.401549,FALSE
-0.341386,0.020398,TRUE
-4.972649,-1.913655,FALSE
-2.102329,-0.235296,TRUE
-6.455323,0.582544,FALSE
-0.301702,0.148629,TRUE
-3.256659,3.734805,FALSE
-1.272383,-0.19308,TRUE
1.846908,-0.411504,FALSE
-0.279666,-0.783477,TRUE
4.081638,-3.294549,FALSE
-0.204097,-0.698204,TRUE
2.23459,5.603263,FALSE
-0.225614,0.594319,TRUE
-0.835342,-5.240306,FALSE
0.347028,0.30127,TRUE
0.871995,-2.444457,FALSE
0.032368,1.676715,TRUE
4.009685,1.633535,FALSE
0.413531,-0.847873,TRUE
6.187385,-6.691249,FALSE
-0.155348,-1.08266,TRUE
-0.016264,6.064401,FALSE
0.973485,-0.136621,TRUE
-4.039639,-10.751298,FALSE
0.12109,0.363683,TRUE
4.216099,-1.484737,FALSE
0.189174,-1.461655,TRUE
2.552794,-1.844134,FALSE
-0.562885,-0.731917,TRUE
0.350969,-2.699934,FALSE
0.498416,-1.00288,TRUE
5.654987,-3.148551,FALSE
-1.742302,0.885541,TRUE
2.209249,-2.723386,FALSE
0.975529,-1.028079,TRUE
8.416302,1.476428,FALSE
-0.024083,1.236749,TRUE
1.36404,5.992566,FALSE
0.675684,-1.006231,TRUE
9.022661,5.304877,FALSE
-0.71031,0.373779,TRUE
3.457917,-4.058596,FALSE
2.387233,-0.128478,TRUE
2.606192,-1.560634,FALSE
-0.473432,0.103447,TRUE
4.798899,-7.456709,FALSE
-0.075773,-0.808586,TRUE
0.598844,0.094321,FALSE
-0.52184,-1.085556,TRUE
10.837533,6.2235,FALSE
0.926047,-0.666692,TRUE
0.122163,-2.059552,FALSE
-1.062411,2.197954,TRUE
0.074745,0.434432,FALSE
0.557034,-0.25227,TRUE
0.678033,1.417393,FALSE
0.900731,-0.694689,TRUE
2.021253,-7.36893,FALSE
0.989946,0.115456,TRUE
-0.585606,2.217714,FALSE
0.383608,-1.021359,TRUE
3.255695,-0.887141,FALSE
-0.346584,0.520569,TRUE
4.227813,3.187836,FALSE
-0.540189,1.136479,TRUE
-3.205701,3.600112,FALSE
-0.182556,1.151967,TRUE
6.776043,1.958089,FALSE
-0.0593,1.249584,TRUE
5.78756,-4.218188,FALSE
-1.995387,-0.354083,TRUE
2.064821,-0.766556,FALSE
1.135311,-0.309151,TRUE
-0.958882,4.971993,FALSE
0.675795,2.013483,TRUE
0.026387,-6.161625,FALSE
0.208483,-0.887185,TRUE
-5.386483,3.141889,FALSE
-0.057846,1.068472,TRUE
-0.025453,4.643444,FALSE
0.893811,-0.774312,TRUE
8.322061,7.499283,FALSE
-0.228865,-0.681259,TRUE
9.713751,-1.743891,FALSE
-1.965653,1.295087,TRUE
5.976746,-0.961515,FALSE
-0.75351,0.153697,TRUE
-1.742906,7.078613,FALSE
1.280152,-1.836386,TRUE
7.102835,2.988604,FALSE
-0.952905,1.183659,TRUE
-0.658091,0.748983,FALSE
1.622379,0.279517,TRUE
0.822172,-2.091853,FALSE
2.600142,-0.933474,TRUE
0.975936,-2.806175,FALSE
0.139649,-0.253791,TRUE
8.723296,4.28589,FALSE
-1.35072,-2.855369,TRUE
4.406633,-2.434858,FALSE
0.798931,0.262177,TRUE
5.190141,1.286548,FALSE
-1.554996,-1.271294,TRUE
1.455361,-0.658265,FALSE
0.46372,-1.620841,TRUE
1.886805,0.49069,FALSE
0.05243,0.169434,TRUE
4.526737,-1.064721,FALSE
-0.202032,0.770999,TRUE
5.395252,-4.651698,FALSE
1.170856,0.692569,TRUE
0.958219,-2.541608,FALSE
0.884845,0.293948,TRUE
-0.525347,6.1646,FALSE
-1.317889,1.668977,TRUE
2.47533,-7.206372,FALSE
-1.643251,-0.330707,TRUE
0.040579,3.311033,FALSE
1.05925,-1.02482,TRUE
4.985877,-7.192753,FALSE
0.290084,1.185139,TRUE
0.872305,-1.768547,FALSE
-0.400033,0.939107,TRUE
4.357514,-1.899522,FALSE
1.243096,-1.161578,TRUE
4.824089,4.825697,FALSE
-1.366411,-0.330345,TRUE
1.569129,1.718331,FALSE
-1.441413,-0.868354,TRUE
3.372988,-1.52715,FALSE
1.348549,-0.79764,TRUE
5.863688,-3.295122,FALSE
-1.978528,-1.250464,TRUE
1.520835,2.15358,FALSE
-1.240951,0.607904,TRUE
5.791139,-3.162096,FALSE
-0.104039,-0.834457,TRUE
2.31197,4.843275,FALSE
0.732973,0.116527,TRUE
7.00284,-3.779626,FALSE
0.45568,0.758413,TRUE
8.206436,-4.898626,FALSE
0.28808,1.010545,TRUE
2.217933,-5.912336,FALSE
-1.073691,0.469253,TRUE
2.292416,-0.023227,FALSE
0.648743,-1.123189,TRUE
3.490089,3.287366,FALSE
0.299162,-0.529765,TRUE
-2.155451,-5.364207,FALSE
-0.795995,0.358718,TRUE
3.307368,1.582959,FALSE
-0.029353,0.153512,TRUE
-2.301639,-9.462896,FALSE
2.180236,-0.397718,TRUE
2.020579,-2.533447,FALSE
0.957418,0.542849,TRUE
3.78378,-4.837264,FALSE
-0.305049,1.640527,TRUE
5.837149,-3.737669,FALSE
-0.418403,0.705419,TRUE
-0.499215,1.209902,FALSE
0.099954,1.28974,TRUE
-0.00126,7.178007,FALSE
-0.22981,-1.314904,TRUE
2.037313,-0.120256,FALSE
-1.415215,0.499849,TRUE
4.287992,0.606057,FALSE
-0.392599,-0.353759,TRUE
5.332289,-6.132178,FALSE
0.946089,-1.05305,TRUE
5.073611,0.575962,FALSE
0.751771,0.38538,TRUE
3.35404,-2.285721,FALSE
-0.517377,0.134771,TRUE
5.415177,-4.021859,FALSE
0.808336,0.565832,TRUE
-1.203201,-0.448126,FALSE
-0.614535,-0.251527,TRUE
2.936282,-3.271818,FALSE
1.238259,0.0253,TRUE
4.154302,0.548049,FALSE
-0.338095,-0.980513,TRUE
3.901612,-2.474261,FALSE
1.196366,0.461827,TRUE
-0.725062,7.057319,FALSE
-0.443318,0.18988,TRUE
6.698819,-2.608161,FALSE
0.186115,0.922604,TRUE
0.667864,3.287898,FALSE
-2.621345,-0.981918,TRUE
11.476921,-4.256709,FALSE
2.246255,0.458884,TRUE
4.909895,3.799555,FALSE
0.093432,-1.212839,TRUE
-3.285176,-4.764769,FALSE
1.62728,-2.286944,TRUE
0.222192,3.325522,FALSE
-0.510918,-1.235491,TRUE
-3.700807,1.957385,FALSE
-0.659381,-0.253263,TRUE
-0.103283,1.776653,FALSE
-0.04019,-0.80807,TRUE
-8.881919,1.090323,FALSE
-0.118694,0.763786,TRUE
4.620203,-4.181428,FALSE
-0.019657,1.213117,TRUE
8.206559,-2.321838,FALSE
-0.485678,-0.509008,TRUE
3.696682,1.380847,FALSE
-1.440148,-1.398587,TRUE
2.362507,-2.633264,FALSE
0.143769,-0.409493,TRUE
4.837606,-4.911592,FALSE
-1.234587,0.564442,TRUE
5.79098,0.725593,FALSE
-1.752501,0.804157,TRUE
5.329344,5.298869,FALSE
-0.035496,-2.633121,TRUE
-2.87658,2.118732,FALSE
0.332035,1.152693,TRUE
2.115597,-3.056504,FALSE
1.572288,-0.47344,TRUE
-0.946275,8.924852,FALSE
-1.069471,-1.314939,TRUE
2.560181,-5.303175,FALSE
0.916287,0.659603,TRUE
-1.127379,2.957212,FALSE
-0.594993,-1.197036,TRUE
-0.417836,-0.532429,FALSE
2.181647,-0.062411,TRUE
1.68496,0.084037,FALSE
-0.683773,0.94186,TRUE
0.563829,-1.898615,FALSE
0.750059,0.746757,TRUE
8.760884,0.669828,FALSE
0.974383,0.668496,TRUE
6.097787,-4.262838,FALSE
-1.264473,0.201303,TRUE
2.536913,0.59039,FALSE
-0.277421,-0.473407,TRUE
-2.603777,-1.938933,FALSE
-0.189399,-0.482607,TRUE
7.341058,3.988525,FALSE
-0.384025,0.297223,TRUE
10.373377,-3.73843,FALSE
0.740588,0.620564,TRUE
-3.572259,-5.308427,FALSE
-1.168338,-0.262423,TRUE
8.779103,3.380122,FALSE
0.667539,-1.670815,TRUE
1.031806,-0.406515,FALSE
0.366237,0.639375,TRUE
-1.409276,-1.787572,FALSE
-0.514943,-0.30487,TRUE
2.519394,1.311204,FALSE
0.450568,0.568278,TRUE
0.178439,4.344312,FALSE
-0.18772,0.10237,TRUE
2.310999,0.716361,FALSE
1.339069,-0.031424,TRUE
5.477385,-0.564256,FALSE
0.816219,-0.206846,TRUE
3.814849,-2.777556,FALSE
0.082202,-1.03182,TRUE
1.150146,3.268568,FALSE
-0.650863,-0.430728,TRUE
-0.709257,7.814752,FALSE
0.726409,0.554217,TRUE
0.781824,3.376199,FALSE
-0.113678,-1.087591,TRUE
5.660565,-0.187151,FALSE
-0.295101,-0.143593,TRUE
8.64694,5.138994,FALSE
0.989168,-0.659698,TRUE
6.327961,-5.941066,FALSE
-0.775132,-0.389263,TRUE
0.674713,-6.760942,FALSE
0.275898,-0.481589,TRUE
6.630142,3.728021,FALSE
0.410782,1.367507,TRUE
9.18652,-3.25684,FALSE
0.611183,-0.265541,TRUE
-1.477154,-1.367554,FALSE
0.936571,-1.215576,TRUE
6.532088,0.156317,FALSE
-0.367542,-0.880884,TRUE
-10.714304,1.102259,FALSE
0.740377,0.381136,TRUE
-1.322738,-3.845148,FALSE
1.218533,-0.037888,TRUE
2.247715,2.475472,FALSE
0.629134,-0.531041,TRUE
5.815408,-4.326769,FALSE
0.527746,2.365481,TRUE
1.273611,0.291731,FALSE
-0.472255,1.305112,TRUE
5.697712,-3.752384,FALSE
0.823715,0.457252,TRUE
3.185644,-0.414627,FALSE
-0.427788,-0.257582,TRUE
7.084346,3.772079,FALSE
-0.142644,-0.207548,TRUE
2.2898,5.835192,FALSE
1.418783,1.516029,TRUE
3.156321,-2.292668,FALSE
0.487134,0.537732,TRUE
6.014965,4.359599,FALSE
0.603441,0.157552,TRUE
0.713578,-0.951036,FALSE
0.210833,0.251323,TRUE
0.638747,-1.240514,FALSE
-0.033299,-0.727836,TRUE
1.207102,-5.790553,FALSE
2.025197,-0.064413,TRUE
4.240736,-3.916268,FALSE
-0.370787,0.689692,TRUE
2.943307,-2.045163,FALSE
-1.578234,-0.920017,TRUE
-4.624929,3.295132,FALSE
-0.121572,0.429423,TRUE
3.182074,-2.857102,FALSE
-1.796677,-1.325898,TRUE
-2.574136,-4.337176,FALSE
-0.475592,0.79495,TRUE
1.31532,3.847405,FALSE
-0.884102,-1.25948,TRUE
0.777986,0.534116,FALSE
-3.498059,0.702672,TRUE
11.298444,-4.039261,FALSE
-0.381983,-0.852379,TRUE
1.207834,-4.672749,FALSE
0.977688,-0.026881,TRUE
2.010244,-3.097674,FALSE
-0.558041,0.681735,TRUE
-6.898209,4.120546,FALSE
-0.626455,1.417754,TRUE
1.438106,-2.295604,FALSE
-0.530451,0.600874,TRUE
4.505283,-3.752263,FALSE
1.897622,-0.203225,TRUE
2.462597,-6.708843,FALSE
1.395541,-2.941654,TRUE
7.10692,4.97144,FALSE
-0.746026,0.152197,TRUE
4.62695,10.266563,FALSE
-0.305573,0.330557,TRUE
-3.516876,-3.705349,FALSE
1.169678,0.484231,TRUE
-3.357212,5.559313,FALSE
0.304387,-0.335482,TRUE
2.269405,-2.478672,FALSE
-0.117498,1.062206,TRUE
-1.01766,7.090037,FALSE
-0.060086,-0.086506,TRUE
-3.666103,9.775453,FALSE
1.470939,-1.756572,TRUE
6.380405,-3.266474,FALSE
-1.478148,-1.178168,TRUE
6.458143,-4.39361,FALSE
-0.683613,-0.001522,TRUE
5.380926,3.847508,FALSE
0.460541,-0.855248,TRUE
-2.014125,-5.319356,FALSE
-0.181502,1.095758,TRUE
-3.245209,-1.19283,FALSE
-1.158816,0.611798,TRUE
5.151914,-2.949452,FALSE
0.409019,-1.006054,TRUE
-1.377407,-1.347981,FALSE
-0.258207,1.081294,TRUE
8.209312,-3.564485,FALSE
-0.266899,-1.488149,TRUE
6.027729,3.332876,FALSE
0.164156,-0.099226,TRUE
4.069444,-1.751149,FALSE
-0.393459,-0.395573,TRUE
4.874582,6.11853,FALSE
-1.843737,-0.84448,TRUE
1.708365,-2.26687,FALSE
-1.542288,-0.12682,TRUE
-1.593385,1.648911,FALSE
-0.58624,-0.317899,TRUE
-2.198582,5.09341,FALSE
-0.852139,-0.092565,TRUE
8.357011,-5.598461,FALSE
0.778325,0.049655,TRUE
5.192175,-2.438053,FALSE
-0.030317,-0.537401,TRUE
-1.019973,3.506753,FALSE
-1.455658,-0.590359,TRUE
4.040587,-2.099373,FALSE
0.093785,-0.830528,TRUE
2.262591,5.114073,FALSE
0.982349,-0.670367,TRUE
-0.68378,0.320192,FALSE
-0.59671,0.155782,TRUE
2.28644,2.176984,FALSE
0.074805,3.01984,TRUE
8.199946,2.074108,FALSE
2.197429,0.738431,TRUE
-3.821116,-1.757636,FALSE
0.795023,0.933652,TRUE
0.719821,2.955615,FALSE
-0.538942,-0.789471,TRUE
11.497491,-1.423431,FALSE
-1.601283,-2.384822,TRUE
6.678504,-2.405473,FALSE
-0.731374,1.902986,TRUE
-0.521872,7.256489,FALSE
-0.355741,-0.595876,TRUE
3.288473,3.883926,FALSE
-0.985414,-0.064303,TRUE
-1.23788,0.474555,FALSE
-0.731171,-1.263698,TRUE
0.110364,1.350399,FALSE
1.465324,1.695018,TRUE
0.7001,0.30308,FALSE
1.858615,-0.122508,TRUE
1.317472,1.524612,FALSE
0.003497,0.626913,TRUE
3.185578,3.084715,FALSE
-1.343775,0.274005,TRUE
1.882928,5.302361,FALSE
0.151294,-0.351934,TRUE
6.214586,0.593056,FALSE
0.290009,-2.13369,TRUE
5.542826,-1.018167,FALSE
-0.122478,0.016577,TRUE
-5.508037,-4.980999,FALSE
0.125154,0.074097,TRUE
1.151059,0.66485,FALSE
-0.772434,-2.894259,TRUE
-0.680703,-1.445765,FALSE
-1.012966,1.377907,TRUE
2.835685,2.123899,FALSE
0.96692,1.070805,TRUE
2.342195,-2.101101,FALSE
-0.423327,0.35712,TRUE
0.652035,-5.264029,FALSE
-0.831599,0.036664,TRUE
6.520531,0.934295,FALSE
1.399957,1.438174,TRUE
-4.749365,9.632317,FALSE
0.017014,0.706663,TRUE
4.108749,-1.26808,FALSE
1.847497,1.106123,TRUE
3.628445,0.135125,FALSE
-0.686339,1.473713,TRUE
-5.594468,0.804593,FALSE
-0.218724,0.920173,TRUE
-2.443645,3.794628,FALSE
0.682593,-0.246588,TRUE
4.383666,-1.041286,FALSE
0.52413,-0.541505,TRUE
-1.440834,-8.280407,FALSE
0.08055,-0.604087,TRUE
-1.133355,2.438494,FALSE
0.053786,0.909584,TRUE
6.128843,-5.536651,FALSE
-0.737259,0.675938,TRUE
3.189569,3.910088,FALSE
0.966438,1.230306,TRUE
-3.85999,-1.157716,FALSE
0.984307,1.868809,TRUE
-3.250669,0.907185,FALSE
0.187291,-0.706928,TRUE
-1.659107,-1.914037,FALSE
0.272986,-1.036436,TRUE
2.043847,3.32835,FALSE
1.210146,0.127053,TRUE
2.518492,-0.806493,FALSE
0.188657,0.92568,TRUE
5.410709,2.446897,FALSE
1.962499,-1.302954,TRUE
1.165693,3.392103,FALSE
0.138712,0.848125,TRUE
-1.986939,2.308738,FALSE
-1.578627,-0.72149,TRUE
2.159174,1.488573,FALSE
-0.797021,-2.177459,TRUE
2.790162,4.659327,FALSE
1.224354,2.718466,TRUE
-1.215704,1.718638,FALSE
-0.365334,0.691737,TRUE
5.689056,-1.167451,FALSE
-0.16259,0.418212,TRUE
2.107458,7.236582,FALSE
0.560479,-2.178183,TRUE
-1.021929,-0.073218,FALSE
-0.860726,0.34918,TRUE
2.134063,4.630867,FALSE
1.238634,0.469793,TRUE
-1.450679,-2.277672,FALSE
0.767436,-0.968826,TRUE
1.876799,7.060954,FALSE
-1.087409,0.855122,TRUE
0.290819,-0.199386,FALSE
0.067504,1.241313,TRUE
1.135649,-3.962963,FALSE
1.605141,1.074552,TRUE
-7.554214,3.196325,FALSE
1.232229,-0.262707,TRUE
8.233258,-1.806284,FALSE
-0.379114,-0.168091,TRUE
-0.107813,-7.541272,FALSE
-1.349867,0.548895,TRUE
-5.211342,-4.589496,FALSE
0.364918,1.308486,TRUE
3.659756,2.230845,FALSE
-0.363595,-0.21739,TRUE
2.818894,-3.022186,FALSE
1.374653,-0.754056,TRUE
1.432179,-5.396746,FALSE
0.291896,1.595779,TRUE
5.966366,3.847071,FALSE
0.710592,-1.07416,TRUE
-0.587458,3.453876,FALSE
-0.937761,-0.315726,TRUE
-9.664874,-1.831969,FALSE
-1.114063,-0.074745,TRUE
-0.944727,-0.704126,FALSE
0.634372,1.259353,TRUE
7.664628,1.244445,FALSE
-0.231193,0.891151,TRUE
2.437158,3.37272,FALSE
-1.368194,0.367172,TRUE
0.798379,6.251436,FALSE
-0.754907,1.092524,TRUE
5.47774,-0.436288,FALSE
-1.125597,-0.160468,TRUE
10.127155,-6.465354,FALSE
-0.219359,-0.623871,TRUE
-6.064167,4.633785,FALSE
-0.134308,0.369501,TRUE
3.860986,1.922787,FALSE
-0.818021,1.580674,TRUE
-2.259881,-6.655609,FALSE
0.472334,-0.450641,TRUE
1.725328,-8.804022,FALSE
-0.869256,-0.572208,TRUE
-2.566413,-0.233488,FALSE
-1.332288,-0.03563,TRUE
-0.293862,4.071227,FALSE
0.070563,0.243226,TRUE
3.127384,6.706491,FALSE
0.464093,1.005503,TRUE
5.85666,4.720422,FALSE
0.289158,-0.065096,TRUE
5.63026,-0.70488,FALSE
-2.884941,1.608121,TRUE
-2.264264,3.123903,FALSE
-2.334692,0.67762,TRUE
5.9561,-6.609506,FALSE
-1.730891,0.08288,TRUE
4.078635,4.510194,FALSE
0.82501,-0.674132,TRUE
-0.145915,0.377143,FALSE
-1.04504,-1.022792,TRUE
3.011009,0.184062,FALSE
-0.877193,0.683274,TRUE
6.94089,0.548674,FALSE
-0.40039,0.507409,TRUE
3.464216,-1.382618,FALSE
-1.268189,-1.538904,TRUE
4.56063,2.393046,FALSE
0.138586,0.66615,TRUE
3.516677,-8.11644,FALSE
1.183572,-1.327025,TRUE
-0.127299,3.338567,FALSE
-2.110555,1.05827,TRUE
3.267689,1.398703,FALSE
0.260676,-1.227854,TRUE
-2.693773,2.637777,FALSE
0.945567,-0.811172,TRUE
-4.5794,-4.849041,FALSE
-0.619961,2.201315,TRUE
-3.795945,-1.998531,FALSE
-0.009101,-1.227661,TRUE
5.129727,0.49601,FALSE
0.520225,2.057567,TRUE
0.485929,1.637047,FALSE
1.806259,0.357327,TRUE
-4.017606,5.77331,FALSE
-1.91252,-1.026981,TRUE
-3.05555,-0.85422,FALSE
0.199282,-0.227808,TRUE
0.513196,-5.472772,FALSE
0.276485,0.581266,TRUE
3.586492,-3.276983,FALSE
-0.836276,-1.593893,TRUE
-4.195132,3.531321,FALSE
2.029597,-0.01179,TRUE
-0.83799,3.49029,FALSE
0.429106,-0.076607,TRUE
2.035158,-9.084778,FALSE
1.063948,-0.204075,TRUE
6.784717,0.679846,FALSE
-0.605823,0.765742,TRUE
5.701275,3.331714,FALSE
1.074373,-1.526389,TRUE
5.697312,4.575802,FALSE
-0.712348,-0.4871,TRUE
-1.326058,-1.52837,FALSE
-0.17886,-1.666038,TRUE
2.223372,0.227145,FALSE
0.49976,0.301791,TRUE
6.438046,-1.096482,FALSE
-0.199571,-0.009,TRUE
-3.103164,1.713636,FALSE
0.089895,0.251367,TRUE
8.712207,1.638738,FALSE
1.00491,-0.037458,TRUE
0.537822,-2.972828,FALSE
-1.872942,0.067544,TRUE
-3.836483,-1.715402,FALSE
0.524785,1.253099,TRUE
4.722125,-2.513853,FALSE
-0.514627,0.253293,TRUE
0.682389,4.182535,FALSE
1.210933,0.724174,TRUE
4.54528,1.532515,FALSE
-0.512795,-0.895198,TRUE
6.721116,0.496151,FALSE
1.090626,-1.670557,TRUE
0.534873,7.185479,FALSE
0.491845,0.439345,TRUE
1.706534,5.292988,FALSE
-0.242629,-1.149169,TRUE
8.769311,7.420236,FALSE
2.116047,0.815506,TRUE
7.898219,4.324913,FALSE
1.18864,-0.379108,TRUE
3.021596,-0.221655,FALSE
0.895261,-0.133802,TRUE
4.151144,8.351018,FALSE
0.868541,-0.557092,TRUE
1.737581,4.713323,FALSE
1.656178,0.805581,TRUE
2.366051,-0.24143,FALSE
1.445636,-0.888102,TRUE
0.878737,0.116206,FALSE
0.7446,0.717499,TRUE
4.244813,0.600036,FALSE
-0.69019,-1.124255,TRUE
2.900013,5.813363,FALSE
-0.791412,0.577221,TRUE
-4.516511,1.374613,FALSE
-0.262081,-0.104175,TRUE
-0.683084,-7.595096,FALSE
-0.407917,0.271057,TRUE
3.383216,-1.319053,FALSE
0.201311,-2.256173,TRUE
-0.659673,2.659326,FALSE
-0.731947,-1.410243,TRUE
5.001189,-2.511313,FALSE
0.729136,-0.48576,TRUE
8.943558,-1.623588,FALSE
0.326649,0.182865,TRUE
-1.274631,2.905077,FALSE
-2.707878,0.3756,TRUE
-0.727814,-1.699089,FALSE
-0.592139,0.990871,TRUE
7.039597,-1.558076,FALSE
0.504544,-0.580364,TRUE
7.306686,0.510732,FALSE
-1.522697,-0.713196,TRUE
4.604509,-0.485194,FALSE
-0.358875,-0.307441,TRUE
3.202199,-5.326632,FALSE
-0.470126,1.424359,TRUE
-4.62321,-2.928485,FALSE
0.469322,-0.021459,TRUE
-4.60408,0.514955,FALSE
-1.47534,0.808641,TRUE
3.987802,3.694376,FALSE
-0.915955,1.029942,TRUE
-7.441131,-3.189213,FALSE
0.457975,-0.529871,TRUE
3.527311,-2.874991,FALSE
-0.712502,-0.395022,TRUE
-1.154639,-4.03522,FALSE
-0.378438,-1.433989,TRUE
9.323527,-2.213209,FALSE
2.006861,-0.441625,TRUE
8.547994,0.822569,FALSE
-0.550168,-0.608718,TRUE
-5.736716,-2.956142,FALSE
-1.980786,-1.036377,TRUE
-2.044778,0.415858,FALSE
1.034598,0.925991,TRUE
-2.525225,-0.316865,FALSE
-0.84484,0.406919,TRUE
1.774132,-1.170821,FALSE
-1.016949,-0.341977,TRUE
-3.930967,-2.441123,FALSE
0.674756,2.24835,TRUE
6.180841,-6.293132,FALSE
-0.033227,0.412354,TRUE
5.058862,-2.534266,FALSE
2.245491,0.477609,TRUE
1.421089,0.340582,FALSE
-0.454147,-0.482633,TRUE
-1.721791,-5.399405,FALSE
0.194875,0.409284,TRUE
-1.755346,-2.60218,FALSE
0.031498,1.484987,TRUE
4.283452,-0.786595,FALSE
-1.789331,0.217389,TRUE
0.140148,3.476029,FALSE
-0.070491,0.489524,TRUE
-0.500058,-1.899218,FALSE
1.804142,-0.771332,TRUE
1.143882,-4.217953,FALSE
0.444637,-0.587993,TRUE
-1.611304,-1.98096,FALSE
-1.19094,-1.133411,TRUE
-3.352428,-6.258944,FALSE
0.248229,1.244433,TRUE
4.13492,3.872485,FALSE
-0.118978,-1.058128,TRUE
11.48847,-0.857905,FALSE
0.686989,-0.53102,TRUE
-4.413394,-4.438214,FALSE
-1.407778,-0.915102,TRUE
4.600606,4.341263,FALSE
0.575322,-0.467366,TRUE
1.893169,-1.965939,FALSE
0.637702,-0.676799,TRUE
-1.179445,-0.564754,FALSE
-0.948124,-1.100009,TRUE
-1.356596,-1.66365,FALSE
-1.515532,0.996838,TRUE
-4.069368,0.123215,FALSE
0.266538,-1.019473,TRUE
0.468992,1.485358,FALSE
0.291532,0.849881,TRUE
-1.141663,0.964253,FALSE
1.708922,-1.534207,TRUE
1.545664,2.667068,FALSE
0.476702,1.567915,TRUE
-0.50305,1.272892,FALSE
1.307552,-0.939942,TRUE
